Mã,Tên công ty,Sàn,Ngành ICB - cấp 1,Ngành ICB - cấp 2,Ngành ICB - cấp 3,Ngành ICB - cấp 4,Năm,Current_Ratio,Quick_Ratio,Cash_Ratio,Debt_Equity,Net_Leverage,Asset_Turnover,Fixed_Asset_Turnover,Inventory_Turnover,Receivables_Turnover,ln_Total_Assets,ln_Revenue,ROA,ROE,ROS
AGG,Bất động sản An Gia,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,2023,1.5710255961420867,1.1394912663824186,0.14615926669851864,2.2312258940851812,25.061899020036762,0.41868935539366015,130.15456775198314,0.7467531862585955,0.7490084276899767,9.137167140314077,8.26669048079177,0.04953882875178717,0.16007114622542618,0.11831881588011657
AGG,Bất động sản An Gia,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,2024,1.8123191088602086,1.5307176808597762,0.05209863144932409,1.2426794094277074,36.59698858459233,0.2719640166081078,94.95428963157657,1.1701578922948368,0.40559680809794496,8.858863887918714,7.5571587418325645,0.037098215684922296,0.08319940444308324,0.13640854458470417
AGM,XNK An Giang,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,2020,1.8403966421582163,1.1428034289090683,0.3429385396360365,0.7282433597792604,9.474674260453215,2.5839219356787146,16.329914931401134,,22.348849483298704,6.632799471699686,7.581300534400947,0.03262901129743176,0.056390872110948904,0.012627707844765499
AGM,XNK An Giang,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,2021,1.2641044800063632,1.0376857779613244,0.22502687263000373,2.8462303361608896,42.16141191601898,2.114203111873242,13.832115248062161,-0.11264691526917806,5.04364101764624,7.526941577090217,8.275335766977278,0.024085370070882187,0.09263788102428863,0.011392174165112208
AGM,XNK An Giang,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,2022,0.7619647086753246,0.6036024096225479,0.010911063308318644,4.413449166804912,-4.239337713691294,2.1696931030328312,5.307064025304022,-0.6209654265962636,6.447386740319216,7.366318219124515,8.140563073611723,-0.1473828917591293,-0.7978497925947571,-0.06792799016280927
AGM,XNK An Giang,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,2023,0.2917354574107533,0.2523043471106742,0.006227254733621621,55.67767560417142,-4.054160381394306,0.6369548774741661,1.7668057651302946,0.028281226299274195,2.793043859258651,7.1213168900480905,6.6707206882749395,-0.17853788531669015,-10.119112347034124,-0.28029911007931857
AGM,XNK An Giang,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,2024,0.15900733107610154,0.12746975741375446,0.0045437990762094635,-5.4364957299117656,-3.980091356616414,0.23071745056419243,0.5430280690342675,-5.503460344732865,1.5568782755844306,6.951982818977141,5.4886063179495315,-0.24075513028288764,1.0681091074543818,-1.0435063741132249
AGR,Agriseco,HOSE,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,2020,10.12711875187615,4.211878671786495,0.7142070344335397,0.09052223706855016,0.8053090468224458,0.09831803872562171,4.505655465251183,,0.3598852893027476,7.735180058654717,5.419633632574856,0.042333983674723095,0.046166150580982515,0.4305820602551426
AGR,Agriseco,HOSE,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,2021,9.579789401125923,2.3194132551363222,0.09770943571000139,0.11759402284149591,0.7324646821515332,0.14389668204019818,8.912105741584671,,0.6361006672820751,7.915811448029282,5.97932048352134,0.14242127074817182,0.1591691609136472,0.9897467316750626
AGR,Agriseco,HOSE,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,2022,8.84739218128223,3.070182405523214,1.0127475677745503,0.12332503692523433,0.02996652364085026,0.13096235844124263,9.820832684450584,,0.5941042735947436,7.939583429487113,5.909099994126374,0.052168555146808654,0.058602244136624966,0.3983477066825619
AGR,Agriseco,HOSE,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,2023,5.0685947003394265,2.0323003485342404,0.9273572450656726,0.2276226229358692,0.4684714011784753,0.11799688576380636,7.517704619508512,,0.5846074066570454,8.027345376322765,5.892685234055818,0.04777286191483434,0.05864704604904202,0.40486544713104533
AGR,Agriseco,HOSE,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,2024,3.1621485474726234,0.8716817996431692,0.26692840319092315,0.42147811020677245,9.507239559778085,0.11891413787378893,2.1378836896836924,,0.6653617481080356,8.15283944292944,6.025616892070315,0.03892374022383326,0.05532924469555384,0.3273264299754289
ANV,Thủy sản Nam Việt,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,2020,1.1901739958683515,0.3406552033538466,0.01872550659013924,1.0711794693881447,12.75576519478544,0.7113379592436373,3.3741740709174346,,7.966847885063662,8.483652883309688,8.143129175747893,0.041821878242964954,0.08662061558807974,0.0587932609240114
ANV,Thủy sản Nam Việt,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,2021,1.2482445932645037,0.4580637239973678,0.018275536661796113,1.0924858357652618,19.916987581012954,0.7149166666643433,3.3398059495064216,0.0029844815955069096,9.168435027714864,8.494575292510945,8.159067573265157,0.026342226380447323,0.05512073558360804,0.036846569130014585
ANV,Thủy sản Nam Việt,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,2022,1.3464689944329595,0.34061605295938896,0.01284533556711601,0.8970395788426321,4.330386702003281,0.8955665103607916,4.443033896963635,-0.31793934044362887,11.267573329523577,8.60678763799478,8.496510172938798,0.12322384346133808,0.2337605081032672,0.13759317932924447
ANV,Thủy sản Nam Việt,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,2023,1.40296959122612,0.22857098883743993,0.018863019590111083,0.7952631081034143,-250.7992370791851,0.8682591534293113,4.30235749257173,-0.075877671629164,12.02636057176412,8.539672649104798,8.398437275062863,0.0076655923746431175,0.013761755191955634,0.008828691692298073
ANV,Thủy sản Nam Việt,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,2024,1.3323266271524592,0.4260913060991541,0.11289684965326496,0.7382564443096293,-25.27131990789709,1.010056218592022,4.575448223099054,0.3568859419159151,8.901517330187898,8.489486671827489,8.49949061594106,0.009955277643842813,0.01730482551930135,0.009856161925046182
APC,Chiếu xạ An Phú,HOSE,Dược phẩm và Y tế,Y tế,Dược phẩm,Công nghệ sinh học,2020,5.733834351896224,5.676971608411936,2.205043727423638,0.5812957972989417,6.082349672846298,0.14028082454978857,0.8658594233329174,,3.497208763436916,6.9207669221000065,4.962689054487296,0.0450303484398784,0.07120630073888667,0.32100145251068296
APC,Chiếu xạ An Phú,HOSE,Dược phẩm và Y tế,Y tế,Dược phẩm,Công nghệ sinh học,2021,5.086339676500248,4.989102752885842,0.4389858819165712,0.5739296690125619,17.95063546565797,0.12856347892859407,0.18528034972401136,-323.79831440790537,1.4355015685432289,6.908604865573222,4.864022040459369,-0.0015955096250612275,-0.0025112199360789746,-0.012410286640947196
APC,Chiếu xạ An Phú,HOSE,Dược phẩm và Y tế,Y tế,Dược phẩm,Công nghệ sinh học,2022,2.774827557901744,2.72147323623181,0.051758576976431374,0.5551594038221989,26.309826153097,0.139374881014024,0.20958704273938034,-47.71629865583823,1.0472564839142653,6.88235391962958,4.918079709032556,-0.009248300733062995,-0.014382581854398653,-0.06635557760320114
APG,Chứng khoán APG,HOSE,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,2020,12.320042150111991,7.521762020261531,0.2669693244777342,0.038687472979448134,0.5320378245162685,0.08892757928323992,4.962335815245158,,0.36186803528512185,6.030858291309759,3.6352504616060193,0.06082684392103034,0.06318008080165032,0.6840042696686146
APG,Chứng khoán APG,HOSE,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,2021,5.947882507323556,0.14771387834801497,0.023010929900295244,0.16344659413547594,0.7111147572047435,0.3228845648618637,54.403295234812745,,18.430670710139665,7.068151781495396,5.939476091035738,0.2288508857689465,0.26625578361276764,0.7087699774897984
APG,Chứng khoán APG,HOSE,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,2022,23.093571545452814,3.618148867113658,3.2241873924106694,0.03547483092486013,0.7508108862535848,0.11498816085677922,28.906892788686257,,8.519587862742059,7.381132582425248,5.2229891631279415,-0.11856279777020207,-0.12276879297507838,-1.031086999624902
APG,Chứng khoán APG,HOSE,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,2023,26.008380167183855,3.303739082551524,2.132665540419113,0.03651748503330136,-0.5308114207894492,0.14485068894751238,49.94467847468034,,3.9381921030754294,7.511091076697097,5.582263283192426,0.07675035627562254,0.07955308626221815,0.5298584137451605
APG,Chứng khoán APG,HOSE,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,2024,7.847923094813752,2.2273830084288666,0.0651743663407104,0.11308260476768353,-1.4879098153734551,0.04948677827726598,19.026259384403215,,0.2252802784461728,7.883869354659649,4.8850303681349505,-0.056255234051111866,-0.06261672244942729,-1.1367730131051041
APH,Tập đoàn An Phát Holdings,HOSE,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Hàng công nghiệp,Containers & Đóng gói,2020,1.1647171317825815,0.8531850679051174,0.25781944541431656,1.375278622646177,16.27970857822322,0.8132330297164038,2.666421079119442,,4.615157515130454,9.252875746637557,9.04616017490996,0.023210227480111128,0.05513075716026281,0.028540684689362848
APH,Tập đoàn An Phát Holdings,HOSE,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Hàng công nghiệp,Containers & Đóng gói,2021,1.5967255454872151,1.229445808139998,0.5227400645697425,1.0744065746040556,11.079191073008937,1.2000153814349717,4.951196595586386,-0.37167694052628664,5.899832850036155,9.419714966980653,9.602035822408059,0.01934197895615802,0.04012312831250748,0.016118109197091283
APH,Tập đoàn An Phát Holdings,HOSE,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Hàng công nghiệp,Containers & Đóng gói,2022,1.6852198866444272,1.1113100625510408,0.4731830868391445,1.0066492921131418,27.437078073220796,1.380149236641679,5.928466512236472,-0.5558466395418502,9.126934683459568,9.437887028822857,9.76005672595461,0.004572995661236349,0.009176398506456388,0.0033134066518515294
APH,Tập đoàn An Phát Holdings,HOSE,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Hàng công nghiệp,Containers & Đóng gói,2023,1.3860186017666647,1.121333498249597,0.5372696628852804,1.160215093462228,12.732934046508978,1.1737291807236736,5.159870233386565,0.7988915263568439,10.064391836780665,9.423310426125818,9.583484477777079,0.017723443461044184,0.038286450072672076,0.015100113171009883
APH,Tập đoàn An Phát Holdings,HOSE,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Hàng công nghiệp,Containers & Đóng gói,2024,1.6096071526299234,1.2219489851563228,0.6043030592759262,1.2683252187595775,9.867241633120397,1.057221596000101,4.669355570966999,-0.42385091932173374,8.083972168392663,9.50491296743077,9.560553267043462,0.02298029897762857,0.05212679170558983,0.021736501661120414
ASG,Tập đoàn ASG,HOSE,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",2020,3.2008560788687017,3.1286095714959994,1.0873592390173774,0.509988208009271,3.701850694886249,0.3446615970758717,2.0102961617134856,,2.6223379666307194,7.599625914021942,6.53538515257803,0.029195964428018396,0.04408556200776592,0.0847090731190205
ASG,Tập đoàn ASG,HOSE,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",2021,1.5112005427547164,1.4368177378186977,0.33100178725364254,0.5503548576779063,18.50589961791298,0.33769173810020364,2.1498287607225066,-3.4890874821128657,2.3989663102663163,7.668391656112071,6.583686060742758,0.016292907878429262,0.025259788875021436,0.048247872364572474
ASG,Tập đoàn ASG,HOSE,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",2022,2.8967039301458275,2.7988518933097324,0.34459269967086753,0.6609082423205931,6.63405365302521,0.6530989357218496,3.698080101240326,-2.814144031087345,3.2392710673813747,8.01696086642289,7.591109387600958,0.05022470431652492,0.0834186253674309,0.07690213774581203
ASG,Tập đoàn ASG,HOSE,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",2023,2.595137837581102,2.509766852922023,0.2479100166503411,0.6483470754223579,16.263491122898408,0.6294363660335874,4.121838965037995,-1.959670094887891,3.6266000044348097,8.023261009601324,7.560523427500502,0.008860305250209309,0.014604858246531878,0.014076570291041165
ASG,Tập đoàn ASG,HOSE,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",2024,1.8006695939371369,1.7519963622441117,0.2824917067907935,0.6091220947335603,10.56359841304962,0.5856629463256349,4.188676284263244,-1.783716314488745,3.6960749785263975,8.093068298850108,7.558273681227345,0.01635016056239243,0.026309404613386954,0.027917355306445436
ASM,Tập đoàn Sao Mai,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,2020,1.2736746022137444,0.7838738988458915,0.11987327853254735,1.5617457862037836,33.87860958149182,0.7114400419821512,1.8001718827621747,,3.916290440832962,9.775972028712031,9.435530931686955,0.03251181111719998,0.08328699513134039,0.045698596084946884
ASM,Tập đoàn Sao Mai,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,2021,1.4205804282411925,0.9750064298112774,0.08970576305031654,1.3981387488990649,17.001212959411504,0.6273242578650654,1.6977520611057075,-0.0971803683135758,2.728298553871736,9.80753343161822,9.341274411737983,0.038740888592936666,0.09290602610150318,0.06175576363774164
ASM,Tập đoàn Sao Mai,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,2022,1.2173075394899953,0.7899194069177073,0.11159535649641486,1.4345392607559182,12.908268871845726,0.7203695511604042,2.0084585050193042,-0.28125714677024904,3.271825272153191,9.856780842868803,9.52881024636005,0.050433162135115575,0.12278151326200765,0.07001012473927518
ASM,Tập đoàn Sao Mai,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,2023,1.3518000207436536,0.7897675640886945,0.16638566669094576,1.594776512061574,-103.97530852335196,0.5895940598069962,1.8249957648776667,-0.47389060554442536,2.8974891175378454,9.918792490107226,9.390505751899518,0.012394433179114248,0.03216078409348231,0.021021977703051434
ASM,Tập đoàn Sao Mai,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,2024,1.7443682443399315,1.1810748378508706,0.26530118542766107,1.8312254171945188,-328.71867282764106,0.5244837595516644,1.8886727595895931,-0.1160616276970606,2.364117918644472,10.039138962810735,9.393837728080458,0.01105737372780223,0.03130591754557258,0.021082394881500658
ASP,Dầu khí An Pha,HOSE,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,2020,0.5625763136334675,0.4522149741882193,0.04432399945983146,2.539592006747416,26.049161519189695,1.51634879974457,16.56262110120031,,6.882930726588021,7.493905968075293,7.910021801715825,0.017817135594771116,0.06306539073438672,0.011750024531145093
ASP,Dầu khí An Pha,HOSE,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,2021,0.7530081090216737,0.6519604517474497,0.16637330832736252,3.1261066641561674,39.84548815190254,1.6722236713989873,22.939217557591505,-0.23683501974534857,6.358007000690121,7.61534274675997,8.129298892269171,0.012498030033346265,0.051568205009413955,0.0074738985263199725
ASP,Dầu khí An Pha,HOSE,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,2022,0.7969709355051622,0.6964377741426349,0.08916390732932011,3.2886256760824844,375.8877777466224,1.9410053932380225,31.704482265382705,-0.7481529720072471,5.47712717659547,7.651628286095363,8.314603930139269,0.00650816474472592,0.02791108242840639,0.003352986430330765
ASP,Dầu khí An Pha,HOSE,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,2023,0.7948821970925875,0.7149073715101971,0.13109532902349885,4.819194611764127,-17.485263022873454,1.6386132710081638,21.387408254800967,-0.875584935798676,4.180576785516175,7.728792320316659,8.22247115271933,-0.03706253172934085,-0.21567408493771725,-0.022618229929590384
ASP,Dầu khí An Pha,HOSE,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,2024,0.661178399360881,0.5840844562092384,0.15200522577071285,4.249445210575913,131.4160119306773,2.082183352078018,30.216952363579562,-0.327329647483466,6.37983777731076,7.370809421302062,8.10389929986261,0.0024178896659941495,0.012692579326853982,0.0011612280271000614
AST,Dịch vụ Hàng không Taseco,HOSE,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,2020,4.3443012572657835,3.5986298366064005,0.47934716599660787,0.15679319768112376,-2.8543922272014495,0.5751636176467483,2.8528724748543413,,5.416707056415419,6.4393040536105275,5.887382615632366,-0.08247886385044696,-0.09541098865466459,-0.14340069733183908
AST,Dịch vụ Hàng không Taseco,HOSE,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,2021,3.2237998570314486,2.7629605392592205,0.09964795515381838,0.21838676371835344,-0.8731076032363638,0.3065705329548027,1.3212572219357415,0.6001764082472463,1.841184381351168,6.221650634008674,5.043825185887435,-0.2557130865084439,-0.3115574399114543,-0.8341084971338173
AST,Dịch vụ Hàng không Taseco,HOSE,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,2022,3.0299184747063603,2.4408995069616486,0.6304063804007037,0.2709082282967866,0.8061411346807251,1.0427112915176626,5.368943726645807,-0.5459552929028696,9.149358638020761,6.362796408506416,6.404550097788286,0.05839311782790082,0.07421229392338294,0.05600123284644768
